node	2068206036	11.3047189	50.9910300	DE	Weimar	Moskauer Straße
node	2068206129	11.3043220	50.9910337	DE	Weimar	Moskauer Straße
node	2068206139	11.3041844	50.9910531	DE	Weimar	Moskauer Straße
node	2068206147	11.3040413	50.9910359	DE	Weimar	Moskauer Straße
node	2068206167	11.3038913	50.9910384	DE	Weimar	Moskauer Straße
node	2068206175	11.3047494	50.9869455	DE	Weimar	Berliner Straße
node	2068206184	11.3093921	50.9862888	DE	Weimar	Budapester Straße
node	2068206190	11.3110245	50.9894903	DE	Weimar	Moskauer Straße
node	2068206198	11.3086265	50.9884130	DE	Weimar	Prager Straße
node	2068206208	11.3022651	50.9885393	DE	Weimar	Soproner Straße
node	2068206216	11.3084794	50.9867406	DE	Weimar	Warschauer Straße
node	2068206366	11.3037564	50.9910549	DE	Weimar	Moskauer Straße
node	2068206375	11.3036201	50.9910741	DE	Weimar	Moskauer Straße
node	2068206383	11.3034853	50.9910594	DE	Weimar	Moskauer Straße
node	2068206386	11.3033530	50.9910616	DE	Weimar	Moskauer Straße
node	2068206388	11.3030953	50.9910052	DE	Weimar	Moskauer Straße
node	2068206394	11.3029731	50.9909315	DE	Weimar	Moskauer Straße
node	2068206398	11.3028516	50.9908581	DE	Weimar	Moskauer Straße
node	2068206403	11.3027265	50.9907826	DE	Weimar	Moskauer Straße
node	2068206409	11.3026059	50.9906281	DE	Weimar	Moskauer Straße
node	2068206415	11.3026040	50.9905414	DE	Weimar	Moskauer Straße
node	2068206655	11.3058720	50.9878016	DE	Weimar	Berliner Straße
node	2068206664	11.3092632	50.9862111	DE	Weimar	Budapester Straße
node	2068206672	11.3059712	50.9894035	DE	Weimar	Kaunaser Straße
node	2068206680	11.3110587	50.9895691	DE	Weimar	Moskauer Straße
node	2068206689	11.3103655	50.9889942	DE	Weimar	Prager Straße
node	2068206696	11.3032675	50.9870174	DE	Weimar	Soproner Straße
node	2068206704	11.3092248	50.9872306	DE	Weimar	Warschauer Straße
node	2068206712	11.3026017	50.9904358	DE	Weimar	Moskauer Straße
node	2068206724	11.3025995	50.9903335	DE	Weimar	Moskauer Straße
node	2068206729	11.3029454	50.9901241	DE	Weimar	Moskauer Straße
node	2068206808	11.3030894	50.9901230	DE	Weimar	Moskauer Straße
node	2068206814	11.3032160	50.9901220	DE	Weimar	Moskauer Straße
node	2068206815	11.3039535	50.9898223	DE	Weimar	Moskauer Straße
node	2068206816	11.3033580	50.9901209	DE	Weimar	Moskauer Straße
node	2068206817	11.3041270	50.9898203	DE	Weimar	Moskauer Straße
node	2068206818	11.3047527	50.9870538	DE	Weimar	Berliner Straße
node	2068206819	11.3091465	50.9861407	DE	Weimar	Budapester Straße
node	2068206820	11.3058116	50.9888432	DE	Weimar	Kaunaser Straße
node	2068206821	11.3110310	50.9896601	DE	Weimar	Moskauer Straße
node	2068206822	11.3026391	50.9883326	DE	Weimar	Soproner Straße
node	2068206836	11.3083096	50.9867424	DE	Weimar	Warschauer Straße
node	2068206837	11.3035001	50.9901198	DE	Weimar	Moskauer Straße
node	2068206838	11.3043004	50.9898183	DE	Weimar	Moskauer Straße
node	2068206839	11.3036344	50.9901187	DE	Weimar	Moskauer Straße
node	2068206840	11.3044738	50.9898162	DE	Weimar	Moskauer Straße
node	2068206841	11.3037667	50.9901177	DE	Weimar	Moskauer Straße
node	2068206842	11.3046279	50.9898144	DE	Weimar	Moskauer Straße
node	2068206843	11.3039068	50.9901166	DE	Weimar	Moskauer Straße
node	2068206844	11.3048110	50.9898123	DE	Weimar	Moskauer Straße
node	2068206845	11.3041601	50.9903548	DE	Weimar	Moskauer Straße
node	2068206852	11.3049940	50.9898102	DE	Weimar	Moskauer Straße
node	2068206857	11.3057399	50.9878028	DE	Weimar	Berliner Straße
node	2068206861	11.3090439	50.9860788	DE	Weimar	Budapester Straße
node	2068206865	11.3059467	50.9893117	DE	Weimar	Kaunaser Straße
node	2068206866	11.3110336	50.9897424	DE	Weimar	Moskauer Straße
node	2068206870	11.3101942	50.9889956	DE	Weimar	Prager Straße
node	2068206875	11.3032693	50.9870970	DE	Weimar	Soproner Straße
node	2068206880	11.3092269	50.9873234	DE	Weimar	Warschauer Straße
node	2068206885	11.3041624	50.9904662	DE	Weimar	Moskauer Straße
node	2068206889	11.3051770	50.9898080	DE	Weimar	Moskauer Straße
node	2068206951	11.3041646	50.9905801	DE	Weimar	Moskauer Straße
node	2068206959	11.3053297	50.9898063	DE	Weimar	Moskauer Straße
node	2068206961	11.3041667	50.9906831	DE	Weimar	Moskauer Straße
node	2068206967	11.3054651	50.9898047	DE	Weimar	Moskauer Straße
node	2068206971	11.3046488	50.9906780	DE	Weimar	Moskauer Straße
node	2068206976	11.3056010	50.9898216	DE	Weimar	Moskauer Straße
node	2068206981	11.3046160	50.9905873	DE	Weimar	Moskauer Straße
node	2068206985	11.3057358	50.9898012	DE	Weimar	Moskauer Straße
node	2068206989	11.3047326	50.9871925	DE	Weimar	Berliner Straße
node	2068206994	11.3087546	50.9860086	DE	Weimar	Budapester Straße
node	2068207111	11.3056435	50.9888450	DE	Weimar	Kaunaser Straße
node	2068207116	11.3110372	50.9898604	DE	Weimar	Moskauer Straße
node	2068207120	11.3028139	50.9883304	DE	Weimar	Soproner Straße
node	2068207125	11.3081253	50.9867609	DE	Weimar	Warschauer Straße
node	2068207129	11.3046432	50.9905004	DE	Weimar	Moskauer Straße
node	2068207133	11.3046407	50.9904233	DE	Weimar	Moskauer Straße
node	2068207137	11.3047149	50.9901062	DE	Weimar	Moskauer Straße
node	2068207141	11.3048512	50.9901046	DE	Weimar	Moskauer Straße
node	2068207146	11.3049875	50.9901029	DE	Weimar	Moskauer Straße
node	2078390524	11.3142476	50.9839390	DE	Weimar	Jean-Sibelius-Straße
node	2078390530	11.3143136	50.9840682	DE	Weimar	Schwanseestraße
node	2078390533	11.3141068	50.9840596	DE	Weimar	Schwanseestraße
node	2078390540	11.3138581	50.9840484	DE	Weimar	Schwanseestraße
node	2078390545	11.3121459	50.9837046	DE	Weimar	Schwanseestraße
node	2078390550	11.3119109	50.9836558	DE	Weimar	Schwanseestraße
node	2078390555	11.3116852	50.9836090	DE	Weimar	Schwanseestraße
node	2078390560	11.3113276	50.9835382	DE	Weimar	Schwanseestraße
node	2078390565	11.3111164	50.9834950	DE	Weimar	Schwanseestraße
node	2079108024	11.3131204	50.9829752	DE	Weimar	Pfeifferstraße
node	2079108025	11.3126420	50.9828980	DE	Weimar	Pfeifferstraße
node	2082004098	11.3128036	50.9780021	DE	Weimar	Abraham-Lincoln-Straße
node	2082004104	11.3130498	50.9780278	DE	Weimar	Abraham-Lincoln-Straße
node	2082004113	11.3132985	50.9780537	DE	Weimar	Abraham-Lincoln-Straße
node	2082004247	11.3115636	50.9782613	DE	Weimar	Abraham-Lincoln-Straße
node	2082004253	11.3117565	50.9782819	DE	Weimar	Abraham-Lincoln-Straße
node	2082004260	11.3119450	50.9783020	DE	Weimar	Abraham-Lincoln-Straße
node	2082004269	11.3121271	50.9783214	DE	Weimar	Abraham-Lincoln-Straße
node	2082004290	11.3123207	50.9783420	DE	Weimar	Abraham-Lincoln-Straße
node	2082004293	11.3126864	50.9783908	DE	Weimar	Abraham-Lincoln-Straße
node	2082004295	11.3129384	50.9784188	DE	Weimar	Abraham-Lincoln-Straße
node	2082004298	11.3131822	50.9784460	DE	Weimar	Abraham-Lincoln-Straße
node	2083321643	11.3167688	50.9774152	DE	Weimar	August-Bebel-Platz
node	2087239797	11.3584798	50.9945368	DE	Tiefurt	Am Ilmhang
node	2087239798	11.3564719	50.9944980	DE	Tiefurt	Am Ilmhang
node	2088526795	11.3271625	50.9789177	DE	Weimar	Schillerstraße
node	2099103268	11.3298277	50.9820807	DE	Weimar	Jakobstraße
node	2099112588	11.3589024	50.9946215	DE	Tiefurt	Am Ilmhang
node	2099112589	11.3569668	50.9947167	DE	Tiefurt	Am Ilmhang
node	2123653763	11.3587329	50.9946563	DE	Tiefurt	Am Ilmhang
node	2123653764	11.3585348	50.9946852	DE	Tiefurt	Am Ilmhang
node	2142719505	11.3633439	51.0029203	DE	Kromsdorf	Dorfstraße
node	2212904284	11.3280934	50.9788955	DE	Weimar	Schillerstraße
node	2281071402	11.3320167	51.0131141	DE	Weimar	Ernst-Busse-Straße
node	2281071406	11.3319432	51.0130719	DE	Weimar	Ernst-Busse-Straße
node	2281071410	11.3318492	51.0130177	DE	Weimar	Ernst-Busse-Straße
node	2281071414	11.3322341	51.0127236	DE	Weimar	Ernst-Busse-Straße
node	2281071418	11.3321400	51.0126700	DE	Weimar	Ernst-Busse-Straße
node	2281071423	11.3320513	51.0126195	DE	Weimar	Ernst-Busse-Straße
node	2281071427	11.3319534	51.0125637	DE	Weimar	Ernst-Busse-Straße
node	2281071457	11.3321285	51.0131785	DE	Weimar	Ernst-Busse-Straße
node	2281081820	11.3306565	51.0123986	DE	Weimar	Überm Gänseholze
node	2281081826	11.3304934	51.0123604	DE	Weimar	Überm Gänseholze
